Timepoint,cued_E1_0,cued_E1_4,cued_E1_8,cued_E1_16,cued_E2_0,cued_E2_4,cued_E2_8,cued_E2_16,cued_E3_0,cued_E3_4,cued_E3_8,cued_E3_16,uncued_E1_0,uncued_E1_4,uncued_E1_8,uncued_E1_16,uncued_E2_0,uncued_E2_4,uncued_E2_8,uncued_E2_16,uncued_E3_0,uncued_E3_4,uncued_E3_8,uncued_E3_16
t208,3.633776704114774,3.7171950411853167,3.7578553810244237,3.8476706037303168,3.675734369411882,3.785153066979247,3.808202480994145,3.8670970930501496,3.7761162699001196,3.8668819266303807,3.898475122850588,3.9428707376367322,3.9608204621666667,4.0729934055202826,3.707623245333333,3.7829104368075392,3.8001698942727273,3.8287560635573596,3.749232462144689,3.855266857407563,3.836927160767543,3.8448756093275422,3.8490276553460476,3.908765461695707
t209,3.6355112877165054,3.7212742515464634,3.7594307656499675,3.850154185717712,3.679389318515893,3.7904979950154605,3.811380017144039,3.8707485764237157,3.7801424354308835,3.871458734640613,3.9011688562721445,3.9464867013147646,3.959267527833333,4.074631507442681,3.7083292384047617,3.7833047031884917,3.8013784456818187,3.834104725777167,3.751667539722527,3.858631381463585,3.8387646497180454,3.8485692053509566,3.854325107839889,3.911214814510185
t210,3.6381940213969366,3.7207817707332724,3.7602670795346,3.851535877200483,3.6803647220545406,3.791370821741352,3.812424741465409,3.870176103803813,3.781059620288496,3.873178962631178,3.9030353986737354,3.9472626383374325,3.966438858,4.078762961428571,3.712447348642857,3.790811362712302,3.8059815210909087,3.8370788803633866,3.7541105644258246,3.8624705085168065,3.8412386239373433,3.851811180610168,3.856457151561238,3.9148180202665004
t211,3.6396312126177164,3.7256007635991457,3.7633655861950457,3.85358722186376,3.6816974527168775,3.794973484920579,3.815416238942647,3.8714986776981375,3.7833986420065093,3.877138573570158,3.9058569402933996,3.948433925329554,3.9670249533333326,4.079869054744268,3.712371988595238,3.7924438455496032,3.8069807789090917,3.8382679606548726,3.7551916820815014,3.8615401011049135,3.8426014271979954,3.8531724740122337,3.855939933039359,3.915944059685873
t212,3.648042806654457,3.7274272800167103,3.7670538132589875,3.8533408378758365,3.688529317240055,3.795921213149872,3.818808674922246,3.87517791872123,3.787805621692498,3.878279692268488,3.9083628627047533,3.951594757180397,3.967467844833333,4.088177468218694,3.714252367428572,3.7902831954087306,3.8070558950454547,3.8409632137290766,3.7575226104569595,3.8636205808091417,3.8460631937763154,3.8570410669169384,3.856408629962356,3.9163396643352493
t213,3.6452528984360084,3.7286398918604347,3.769032753793097,3.8578834173042567,3.685605663240372,3.796788034154665,3.820397159862967,3.879145222676533,3.786044185571897,3.880037194844335,3.9100485123060906,3.9553474834286866,3.9761536939999993,4.086871275326279,3.7222986382380947,3.792212256261905,3.818714132227273,3.841007574779831,3.764666323514651,3.8668688027987024,3.8550503600507526,3.8578154899811112,3.861567073028388,3.9196879826394073
t214,3.649203476060773,3.7308441925219746,3.770229840389981,3.8589030435821834,3.6892810166947023,3.800470643939825,3.8217412001098316,3.8802838439557403,3.7908703815621614,3.882934978294333,3.912052378919961,3.9558323378250053,3.9745897295,4.083572534003528,3.7248650603928573,3.7993193903571423,3.8146785979545457,3.8444262345762006,3.7652619488736265,3.8707790717633044,3.8493940707500003,3.8606455116919975,3.8633637056547117,3.92231640350519
t215,3.6481858741046183,3.734584906054637,3.7708571927184757,3.8644320491779185,3.6912991147494885,3.801533051275959,3.8236614473470234,3.8787892676880036,3.7916942442008024,3.884343922628144,3.9134954047130313,3.9556638666884125,3.971337219833333,4.088696471940035,3.724739306690476,3.799648180686508,3.8121518727272723,3.848631671678155,3.7665004521923082,3.87179592211943,3.8483321442650373,3.8645208020672195,3.8633846372453235,3.9240224841898788
t216,3.6496825779534356,3.7362070651211297,3.7743543923809995,3.861234521120065,3.6934526481208763,3.804291832185959,3.827222497713882,3.883774268337542,3.7939475333157766,3.8870741495773684,3.917357863940326,3.959978607514232,3.978179714000001,4.090701222592593,3.7268393240119044,3.7999824323333335,3.8195316354090907,3.850017705699328,3.7707129377756416,3.8722902849642225,3.8544008053890977,3.866967948119836,3.8684246890289096,3.9252534943143496
t217,3.6579400334697523,3.7398196169842564,3.7780901645543272,3.864228747259856,3.6993070044028586,3.805897949592991,3.830417271221124,3.8865141803313024,3.7990747022059947,3.8873569851589216,3.9207768165296266,3.9627122245808883,3.977210941833333,4.091563590811288,3.7260187902142854,3.806870983674604,3.8174476909999995,3.852914985294761,3.770594526882784,3.8769800454214405,3.8549181733696747,3.869532432229655,3.870021545344965,3.9281326117943784
t218,3.6570405612090133,3.736594647286654,3.7773813094242557,3.8676932827311363,3.6973152246958763,3.806538843135909,3.830213044228002,3.8889091508528453,3.797587420258835,3.8883724247540377,3.9215095012244015,3.965548642716751,3.976268153333333,4.098959608306878,3.723543585238095,3.80464342390873,3.819978066,3.855550156397713,3.768501089203297,3.8763059237366946,3.8592866580156646,3.873995844372341,3.8680686524373287,3.929143630691706
t219,3.659875995292596,3.7415710840929486,3.7816158960989634,3.86383745387798,3.7009830565178548,3.809222391056823,3.8335062740575383,3.8865542364599768,3.799564590184162,3.8913650081738895,3.9244411320448345,3.9653960479098176,3.9835608891666667,4.100955722010582,3.7301578662261905,3.814090038021825,3.8254045313181813,3.8579974072649295,3.7738426016456046,3.8836807517113576,3.862280647921679,3.8765758677679187,3.873339334986558,3.9354990956679203
t220,3.662441337372017,3.742020855372263,3.784044491526815,3.868090064552402,3.7025245882576057,3.8109682135803644,3.835817938265854,3.8894948639916698,3.8015618199555847,3.892896105052485,3.9257722767046475,3.9668193860354526,3.982984236833334,4.0965918345679,3.7298314910476194,3.8080410931329367,3.8214940503636363,3.8569084283498993,3.7756949756593405,3.882048498323911,3.8597137644830823,3.8769727341090388,3.8752465539331995,3.933871010561073
t221,3.6599281043532024,3.7416966392345166,3.7824183503158957,3.870182526410582,3.701125236238113,3.8107111740628796,3.834970041659522,3.8919475880830356,3.801304185156348,3.8944807204280933,3.922545928426147,3.9686050733596026,3.9793156445,4.09629128282187,3.722505206452381,3.805775450553571,3.821869770454545,3.8564717716987453,3.7744562600311355,3.8797644885300477,3.8581872423007524,3.876205328488049,3.8737771235122196,3.933063953412595
t222,3.6601694738413806,3.7418462375851553,3.785089852229949,3.8689680857345388,3.7003922966054263,3.8105218384083566,3.83786872211889,3.892480968736207,3.8021180814112006,3.8950523952991234,3.9250801517704788,3.969553776755744,3.9845805548333333,4.100818892292769,3.728659420714286,3.8104104980615086,3.825588702090909,3.8586124081065045,3.7763535832298536,3.8826864735989304,3.8646548638226816,3.878746104458,3.874372284271357,3.9359290493715173
t223,3.6600243991384724,3.7416220582835678,3.7849178234815346,3.8677763942142733,3.700964865898668,3.8107235098272993,3.838286307132153,3.889192238863815,3.8016923118625456,3.895825512789488,3.9254175843918553,3.967070565495926,3.9897495285000004,4.106848510776014,3.7295256130952383,3.8051181179682536,3.8288054783636367,3.8641919005458982,3.7785283934111717,3.8799366944112554,3.867520154090852,3.883275513984698,3.876176365408191,3.9318782430731303
t224,3.6561779887168386,3.739150174288534,3.7862840363895316,3.8682319969200507,3.6983929830970568,3.809117221955332,3.839709607743913,3.8909329506473695,3.8001428212781185,3.8941649574277095,3.927156539700087,3.9692204604971577,3.9828979185,4.102824886931217,3.7247380125238094,3.8085916324861118,3.8225705345,3.8644413480978193,3.777086823688644,3.884215941758594,3.861945284288847,3.8829202460916092,3.87583029026164,3.935776977546819
t225,3.6558439058892773,3.7349366075283137,3.78585120513769,3.8691021144591553,3.695349090487666,3.806491004089012,3.839540744638236,3.8906111108598807,3.798483347418073,3.893424643378109,3.926075199655005,3.969808743969376,3.9817251021666658,4.103597555379189,3.7208667094285715,3.8063883709186515,3.8240340657727274,3.865444212529359,3.7732216708076924,3.8790760057327476,3.8626923595820806,3.877555751087243,3.864772713493032,3.9307107923993128
t226,3.65349038120535,3.7349654535863896,3.7840493013877583,3.866177087582055,3.6934171806380163,3.805553343621611,3.8367839016789844,3.888587148433846,3.7959281303227557,3.891771962353772,3.925104416735759,3.968054260056612,3.9812763190000005,4.096418885537918,3.7180223996785715,3.8085264130793646,3.821613896090909,3.859562429453656,3.771844350913919,3.8797677377714543,3.862123164451755,3.882096291843934,3.872413886508454,3.9311818715217717
t227,3.650152268044566,3.7314699496133406,3.780989238388674,3.866222028711428,3.692263739440756,3.801932520222585,3.8337799074292276,3.8883646988178677,3.7935229973384814,3.8883185001765055,3.9240227607031803,3.966943368039516,3.9789995543333334,4.097396319400353,3.715368048880952,3.802276240595238,3.8223465581818177,3.859532513778833,3.7697005943067765,3.877690334886173,3.8636020818721803,3.882496914475804,3.8712230225351716,3.9284917921978275
t228,3.642814328912865,3.729734994504009,3.778371748639448,3.8627631091238364,3.6836274172385,3.79924976444248,3.833277978485783,3.8858854696420506,3.7856374086951177,3.885336413158876,3.923067882433626,3.9642383457051418,3.9761964123333327,4.090682922786596,3.7136068448809523,3.801575290861112,3.821904418363637,3.8541004508878616,3.7665235787243594,3.875636446736441,3.8632257090939843,3.8786171645781615,3.8668910353483787,3.925784312445873
t229,3.6365504136643905,3.7270639858012715,3.7767811995170297,3.858143598015667,3.678026083074232,3.793863996942639,3.83108212038958,3.8817251527223062,3.7790452659124782,3.880309833703884,3.9209357010038226,3.9599666968716476,3.9735044420000003,4.0912146362962964,3.700533609309524,3.792781118039683,3.8172588351818177,3.8537432923106336,3.7579635784212457,3.8692948168395724,3.8579538330676693,3.876747636518702,3.8581324384569227,3.919204854936454
t230,3.625589867780442,3.717388286562607,3.77200066426785,3.8518739327935236,3.6686515607620556,3.7880246432974642,3.826214276968443,3.8775205658076493,3.769420734561308,3.873923285474736,3.915857696117544,3.955133068240039,3.9730075845000004,4.081806823580247,3.6998674632023807,3.786719289896825,3.8171338662727274,3.847177446004635,3.7550074104395605,3.864413953998344,3.857408884278822,3.8665843829896653,3.854338045610062,3.914657416350349
t231,3.612929664963481,3.710769865495054,3.7651663967913955,3.8513768547045237,3.6570347848649676,3.781102511930469,3.821278861390818,3.8760733499458055,3.7592878392730427,3.86699972312823,3.9104964472949435,3.95326255734647,3.960722815333334,4.0751464933333335,3.681969476083333,3.774129780966269,3.8072522878181814,3.8426637445282785,3.7437856234679487,3.8542404403528137,3.8500898179655385,3.85889545759183,3.8456856208128363,3.9043315493179542
t232,3.6064392411199355,3.70126604032399,3.7595032407824647,3.8491751944659143,3.6448421156020503,3.771502135266732,3.8147867768651254,3.8730840805044275,3.746445993448134,3.8571234217817194,3.904369362019588,3.949554585518429,3.953325262166666,4.070136816578484,3.6787508285952386,3.7693073625218245,3.8034013372727267,3.8386202919594297,3.739656503022894,3.8490645794591294,3.8459178001741856,3.8529007398416177,3.841248645015532,3.8978411392693624
t233,3.5959487721084473,3.69331268808616,3.754070765341706,3.8423661275170806,3.6373455721480874,3.763395152181077,3.8090405530596585,3.8682189742924153,3.737119385236248,3.8486885225557494,3.89855971182185,3.944194088967957,3.950244119333334,4.062327404479717,3.6636387716071432,3.7667601540456355,3.799849394681819,3.830314743198052,3.7281481177097064,3.8420020966809267,3.8419443948032588,3.8491445380421716,3.832183564283919,3.890337260410432
t234,3.575725462186869,3.6840137126434045,3.7472945328335188,3.8342203637695293,3.619566488133003,3.752332916323571,3.802124852672757,3.859665468108323,3.71915513755579,3.8364370655548408,3.89132168809678,3.9369803846120357,3.939418759833333,4.05518781440917,3.6599881954761906,3.750969997111111,3.787549738590909,3.8251610205013042,3.720763038909341,3.8325554749092183,3.8298006895889722,3.844797271869792,3.8233982441629353,3.879650314669843
t235,3.562260006488567,3.67105339185592,3.738064634139453,3.8276483902777416,3.606490555839109,3.7410425471597373,3.793302767697747,3.852732741863784,3.7069105031907847,3.8258982884142974,3.8825644667674966,3.930197221384175,3.9283175578333336,4.046215331128748,3.6511590834761902,3.7393527190357148,3.782969385681818,3.8157239549079804,3.70963041171978,3.8212019015370506,3.8233769455275692,3.8374271858421545,3.813389670707842,3.8690548832750435
t236,3.5493555462272175,3.661567331578392,3.727510600315651,3.8201780523684206,3.5938074492932253,3.730635384443395,3.7824783554772403,3.8451669741745063,3.692878623516645,3.8144965124094066,3.8729845698417478,3.9218084560249267,3.920511293166667,4.036003436437389,3.6345651534999996,3.728841659176588,3.770256860772727,3.8060975699238258,3.700245752486264,3.8085481678562507,3.815227684612156,3.8292872993347173,3.8042257411383433,3.8564442116138133
t237,3.534621776852204,3.649241166123647,3.717766938621291,3.811971457029091,3.5774584195277557,3.7183703440868383,3.7739645880322996,3.837139731942993,3.677325632459506,3.80198359735155,3.863772436430709,3.913590372910292,3.9149554798333335,4.025316506613756,3.629111448583334,3.7166570289623015,3.7670991774999996,3.7957155551227104,3.6897507034826007,3.7974718726801635,3.811180848793233,3.818207442278294,3.792616428720907,3.844553028316805
t238,3.5191479061365856,3.6362086369389552,3.707044645463866,3.803018588856755,3.5649401807119867,3.707588373014373,3.7638487298963197,3.8284432333875658,3.664038757541713,3.7900012977760094,3.8533467276049516,3.9035990411679258,3.9081265243333343,4.018524207372134,3.616215892738095,3.7092433113234122,3.758811229681818,3.7912781390900756,3.6774021900750915,3.790593233963713,3.8024550915808275,3.8117144512974406,3.782487160021219,3.8366303651808913
t239,3.505514667418526,3.6200068082321737,3.6980668251195667,3.7935404104320254,3.5501988937145077,3.6921869863322625,3.754543073680911,3.8192919214161734,3.648767632597367,3.775120145830475,3.8433182199887477,3.89547329553928,3.8985391513333334,4.001900320070547,3.6063300653571426,3.6974868217063497,3.7476074040454543,3.775522117047591,3.6660361340641026,3.7825593184881585,3.7916342588258147,3.7973771585538287,3.7694373008031627,3.8271121527564658
t240,3.490801388251471,3.612049697215808,3.686203913318296,3.785276915288544,3.5344395498620202,3.6814296412336476,3.7446561988790967,3.8138524142186254,3.6336499796959694,3.7635509511539817,3.8332217810952143,3.8883149591485555,3.8837698685000013,3.9907614133686065,3.5944494599761905,3.6794621549484128,3.7364885475,3.7664303920361304,3.655829476620879,3.764756666087726,3.781663410559524,3.7889564182387985,3.7611819977240506,3.811565131301691
t241,3.47698353072805,3.5982163955669213,3.6798073505410223,3.7763454450419673,3.520265784117798,3.6701164207312815,3.7368800745955815,3.8060330604245336,3.618759761951721,3.7506001610741984,3.824446237686071,3.8803456299999057,3.877570089666667,3.9770182450617284,3.5813796064999996,3.6694220359246024,3.7302885540454547,3.755523742995616,3.6428472005311354,3.7549616297640696,3.7723781920545116,3.778355505423491,3.745306406246999,3.80133666534671
t242,3.460899134425131,3.587281495735552,3.6684271430680617,3.7679328308480686,3.5052912384436765,3.6577154600553166,3.726270160390617,3.796993968062767,3.602711600332499,3.737862018219411,3.8140383615427007,3.871599718440142,3.8677720426666666,3.9698064427336863,3.576354762619048,3.6595990220575394,3.723620073227272,3.746579711127372,3.6370364570668494,3.7456135191874202,3.764885508095239,3.766431776581734,3.7364410571378337,3.7900175389352833
t243,3.4470631846505713,3.5757933905480144,3.6612641534623336,3.759266371532101,3.4923823325374928,3.6470560709961672,3.7145229490003286,3.7897961916899567,3.5898539554329334,3.723726193446499,3.7997637970343967,3.8638635202366194,3.8521914100000005,3.959137205379189,3.5677940993333337,3.640220125559524,3.7110310675,3.736409559238678,3.628552807673077,3.7304783569061626,3.755482488849624,3.755745206788684,3.70990552280833,3.7763397444660933
t244,3.4370783772484734,3.5653445550996126,3.6531987828920807,3.7462963672982452,3.4807109437701937,3.636000723305325,3.706582100621244,3.780378974277282,3.5764948653120454,3.7143030498008196,3.7875774671080853,3.853908260272602,3.848657799,3.945666287724867,3.54760336875,3.6341745375357144,3.7038315826363637,3.724099729531912,3.612803183587912,3.7209003506964597,3.746664867181077,3.7451857131283175,3.69244326887796,3.7653963071637753
t245,3.4217759199531024,3.5570293652703584,3.642856856012994,3.741924559895364,3.4675492718105154,3.6261936347650847,3.6981370761402106,3.7763415473866084,3.5636914575284644,3.704435768424914,3.7797144680585837,3.848758728779972,3.8360695253333326,3.9365543651322756,3.548988269440476,3.6242280892182537,3.694659830590909,3.715601583215535,3.6066667845045792,3.712285087882735,3.7356104095401,3.7341376217381055,3.7006573145128066,3.7547176868833247
t246,3.4102023507773893,3.5459223547185217,3.6330129546536667,3.7332071292871576,3.4547909369815444,3.615969587570946,3.6906597181685066,3.769052613996479,3.5519691652925856,3.6926552107419797,3.773017133805774,3.841647890604956,3.8359852511666666,3.924995667319224,3.53642304977381,3.614253014654762,3.6881948928181822,3.7062555089711124,3.595184667685898,3.7005427923078686,3.7295069694636593,3.7253714738196435,3.6958989308090984,3.744577606443947
t247,3.402625989607503,3.5394150406086573,3.6274497180154497,3.7271598572877074,3.4463425698355743,3.607370937453092,3.682742725741062,3.7626101388090256,3.5394518253256613,3.6835613664038656,3.7648694165523944,3.8350103934722197,3.8258069998333335,3.916038964356261,3.5273718971309522,3.600028701930556,3.680415535363636,3.697762445172272,3.5867480968260077,3.692348375133181,3.7210404982976195,3.7158712576308828,3.6875757201751895,3.7360684335477465
t248,3.3881471798708516,3.526115633768517,3.616152145743005,3.7222340450141957,3.431885550292988,3.5968914223486133,3.672648529192771,3.7565169146144526,3.517162748576907,3.671807570667675,3.748476563604209,3.8277199404850366,3.8217734853333334,3.906521616507936,3.515146467738095,3.5912180791488097,3.675432632954545,3.692258237951826,3.578490998040293,3.6828422596596644,3.7179152426259408,3.7094473697775436,3.6807825728290062,3.7263322878888423
t249,3.3801169929977797,3.5181887805556173,3.612811900875246,3.7162977584496404,3.422996325264312,3.58760911069801,3.6684316150882568,3.750869158163872,3.5097078128121497,3.6626181079598616,3.7435282206792335,3.8216159776446768,3.8151249674999996,3.896714401375662,3.5075198773809526,3.5816622327599204,3.673675147090909,3.6815754120697077,3.570011251022894,3.675764075343646,3.7167207144436083,3.6999822490703034,3.674098327966354,3.717695307618862
t250,3.3656272522183928,3.510575316395241,3.6074785902530095,3.7094092191238204,3.4117229746195177,3.580107476705983,3.6610527312023855,3.7461105504378645,3.4990626216348595,3.653812408281292,3.743343984281519,3.8173182263324277,3.810113052333334,3.8977348497178133,3.503245459559524,3.57712969240873,3.6684085381363642,3.681926344485542,3.5656586255476186,3.6681590839551816,3.7098101710726814,3.6974389087111748,3.6659170857636516,3.7098809850929855
t251,3.3582828174053168,3.502822046516406,3.5999736677220637,3.7059743871591544,3.4034861012808166,3.5728817882002346,3.6553289203808026,3.742727104851677,3.490136399301325,3.646082864410105,3.737562000905111,3.81281217657546,3.810813334833333,3.882891717248677,3.495842840392857,3.5687418329325395,3.666450055954546,3.6703882356539297,3.555489469942308,3.6625138424357013,3.705270853844611,3.6872947841823533,3.660845312322394,3.705116453797758
t252,3.3494717417773336,3.49779537454965,3.592322089134514,3.704152679410749,3.393677150907776,3.566382291803759,3.6447111604417883,3.7393779402497613,3.4829381122273153,3.637024205869973,3.728721242712788,3.8080452613666416,3.801005747166667,3.8820214537389766,3.4924483640238093,3.564054388865079,3.6567316556363636,3.666528863074204,3.5505014831080595,3.655689552121339,3.6971257971315787,3.683507580702488,3.65339156754235,3.6967962761308693
t253,3.3458170285744813,3.490564764193375,3.5901433249234267,3.6997050068424726,3.3889314275541915,3.5601240023920973,3.6422727341138406,3.736380637076345,3.4814705690410364,3.6295963672395337,3.7238953590708874,3.805336732107611,3.808069431333333,3.8758017092239854,3.494128811595238,3.554289452218254,3.6580310787727273,3.664446640663253,3.547732487328755,3.648325871502164,3.698304777766917,3.6808750606142544,3.652451688453925,3.689845185314131
t254,3.329898426265845,3.4852055265812054,3.5861128327376415,3.6951147028833455,3.376968574513667,3.553818851656375,3.63894462057891,3.7323521091136507,3.4712873572084404,3.622749762128163,3.7207086925891177,3.8012267311841326,3.7994370351666666,3.869118931851852,3.4906192689523805,3.548256015928571,3.652557921636364,3.6567759235177872,3.5455682990064106,3.642430065955055,3.6897673352619043,3.6713510215271286,3.6470755612463024,3.6836530948844493
t255,3.332917586613997,3.4824550450778857,3.5800269887070657,3.6940364842860314,3.375898830424538,3.552137339326614,3.6340885838622845,3.7310258553474824,3.4672067522668177,3.6203145774916314,3.715067198311021,3.798122003561166,3.7973217023333334,3.8671698637037033,3.482929490916667,3.5477052452698414,3.6501822412272724,3.655386122709596,3.536167325448718,3.6359196238101594,3.68954467654198,3.66927337504427,3.6413395633970707,3.676000107946387
t256,3.3254234388349984,3.4773916170006602,3.5796401822513806,3.6910051221989506,3.3691272896987767,3.5474305690393804,3.6322797906082274,3.732059566756712,3.46007153805191,3.6163341495722476,3.7125893362749807,3.795794832818467,3.7900969575000003,3.86171279276896,3.477567226547619,3.5420173468293656,3.645788082136364,3.6490307691526525,3.5344657914587914,3.6315664113127077,3.685359736691729,3.663962480797525,3.6388330911667253,3.6727143532323234
t257,3.321832408757853,3.4749921393968726,3.5763357752375122,3.6885638840900796,3.3645901117638646,3.5452077793069576,3.631421523282787,3.7294811420300293,3.4548440745921,3.6132331060011893,3.7097721133187727,3.7949275840432777,3.791677531166667,3.8557159169841264,3.479348610011905,3.5398724401031743,3.6475412511363645,3.6493459741048673,3.5313926509276556,3.633166972895213,3.686676889413534,3.661630823518929,3.637155380286777,3.672502159672328
t258,3.3144834296357537,3.4699440344899557,3.5711036393641296,3.6878749017170898,3.35870919977243,3.5414421371134224,3.62669936266096,3.728247226946235,3.4501732676830414,3.6087567045635067,3.7071840832526703,3.7928952813198777,3.8010086280000004,3.8533319450793653,3.4733533807142853,3.534087263210318,3.646539236227272,3.644150893468698,3.528342844376373,3.6279111680771576,3.6840907599874684,3.6565423221251323,3.630496572861741,3.6673717589137533
t259,3.3157830447199474,3.4687582245812862,3.5705474910108337,3.6834228345218727,3.3504748560285593,3.539588948003666,3.6268945115864946,3.7253955623765607,3.443851477492455,3.607190121605207,3.7061047557708084,3.790085338987505,3.785508099333333,3.8500977878659617,3.468409651369048,3.529369263869048,3.6391212397727273,3.640070167644633,3.5236482431840654,3.6264454580564047,3.678152380040727,3.653585884171129,3.623248902263961,3.664991454017649
t260,3.317324220368742,3.4640660484099777,3.5678986965651696,3.687313849086789,3.3526234756402005,3.5369804306075174,3.6262197353245034,3.727216616671405,3.442862637718038,3.603603110865015,3.704888723291873,3.789406999482291,3.787229001,3.848488494109348,3.465723478107143,3.529984719083333,3.641393350818182,3.640009968596959,3.5201923237857144,3.624867516007258,3.669672747493108,3.6394031302859524,3.619690655661131,3.662840282047841
t261,3.3121902385149298,3.465884269762347,3.5670090946051713,3.686509545431787,3.345404750219371,3.5352442522300427,3.6239564444100667,3.726134714170172,3.4363193670720817,3.600968570425284,3.702443977842892,3.7894901462620814,3.781512869833333,3.846143750176368,3.4682031429166664,3.5288000814880953,3.638343676363636,3.6385553523477077,3.524715132613553,3.6237735751059326,3.6718917461936087,3.6376387916919937,3.620900880390071,3.6614125507032966
t262,3.3091971136869796,3.4572092426451917,3.5669073371317466,3.6865220289108125,3.3500109642985727,3.5285832795615186,3.623336041996386,3.726124416824476,3.4407182393204763,3.593643774115776,3.697962764932169,3.7894927505843525,3.7831974181666665,3.8489261975485007,3.466085162952381,3.5230852091071427,3.639272256727273,3.6416861423837275,3.5201255158342493,3.6208224149255153,3.6768917913251875,3.6400248258536614,3.6183337316881334,3.6596645085191475
t263,3.3036058594820736,3.4666335004226134,3.5680438808809685,3.6885380107024064,3.344589959189593,3.528487037552133,3.6239539080396526,3.7273522781087665,3.435087916071604,3.5947592628417864,3.7013338603993446,3.78902471863481,3.791384159333333,3.8463107058201067,3.466003430476191,3.525289271523809,3.6462405597272722,3.6343298828265347,3.5199260762362643,3.6207381380904,3.6829500479536335,3.635845652232863,3.6180878656447097,3.6582909304057054
t264,3.3100111884067602,3.468008609332462,3.5595164332040583,3.6898694183047525,3.348484077569625,3.5336575758784905,3.6209565666310106,3.7281762852257274,3.436183459601378,3.5981469766003107,3.700347289254524,3.790747688319338,3.7866125625000002,3.8523093463844793,3.4603668797500005,3.533629848698413,3.6444271698181816,3.6403430414326508,3.5152256076401103,3.621534088718595,3.6840836373878445,3.638173323809467,3.615317613782274,3.658964079869552
t265,3.301881217679154,3.4656650938032287,3.5652700613299637,3.6943625405395393,3.3431967485298424,3.5309700582121897,3.622532508476842,3.7320656182904792,3.4323233392418215,3.5949885182588304,3.7002972994042977,3.7935095553335416,3.7880412239999997,3.8499452622574952,3.465145610976191,3.533943317539683,3.643291263272728,3.640948194006133,3.5182880209954206,3.6238161001748352,3.6784736198828325,3.6379129937915677,3.615819262430457,3.6595306749621934
t266,3.3050645053473753,3.464862693814871,3.566241988254414,3.6969750928587404,3.3446905331847825,3.5353571698350814,3.623876436264406,3.7353011177690236,3.434715975886123,3.5977999272215415,3.7006627758834894,3.7951241821317487,3.7951006658333335,3.8453938466843036,3.4692603481309527,3.5296789480634927,3.648729294590909,3.637697564146992,3.519152097434066,3.6188488319544865,3.685614450206767,3.6363966993908035,3.615725119084759,3.6576439873454545
t267,3.307524342640692,3.466331843914586,3.5638974244016,3.699006870861166,3.347021785708951,3.538319089685621,3.623200913239514,3.735383003013304,3.4357702518244766,3.5907857478520784,3.7010349271910257,3.794922597933541,3.7917973574999997,3.8489845092416224,3.476397339619047,3.5288611356984125,3.6463017107727276,3.6404954636006215,3.525386433197802,3.6209809879122448,3.6836461973690477,3.639321712332623,3.6217414136064967,3.6604256679448772
t268,3.3044755120835276,3.467825614487554,3.579064349258398,3.702367972328763,3.342664740791075,3.539220899022525,3.632319410479888,3.7393007972288386,3.4330300591508687,3.6004807705448405,3.708310411172338,3.795203387771914,3.7905559105,3.8532980737918874,3.476011537690476,3.532592169301587,3.6464978304090914,3.6458520431462977,3.524706205217033,3.625265312229545,3.683852666553258,3.6443942881037055,3.6196814677869655,3.6627419871414135
t269,3.3096322330235326,3.472536546207568,3.580441356259101,3.704018286878438,3.3480623308013797,3.5432797004145087,3.6336542579862354,3.742124695168529,3.436467766154667,3.602648852946821,3.708603746998751,3.7952149897145957,3.7984485028333332,3.851102420705468,3.4792839186309523,3.530931363126984,3.6536804191818177,3.644101611561078,3.5292515933644686,3.6256162031945607,3.689546192107769,3.640746686285,3.628159204995666,3.6611503812516597
t270,3.311225619486847,3.4726752735331146,3.583915006163015,3.709039317937928,3.3490541119531505,3.5426631925190413,3.63588384949501,3.7449641681180084,3.43450205961598,3.6031551160793236,3.7115928234143625,3.803301753540977,3.7979380578333335,3.8534518522045857,3.473386099821428,3.5376969619999996,3.6524364818636363,3.65255211791428,3.526671882522894,3.6289262684145855,3.6891526113170423,3.6467780009206647,3.624766117817528,3.6657473896958144
t271,3.3146623344554333,3.4745541271331803,3.586022296278646,3.709312138998856,3.3502773616106984,3.5401558827068564,3.635372119905454,3.7477464421992557,3.437411805393702,3.6033761434482443,3.7126171287903844,3.8071033846395594,3.806197497166667,3.855891395097002,3.4797677271785714,3.540402239888889,3.6568075990909095,3.650765315379787,3.533076311364469,3.6314547861990163,3.6937621793916042,3.6453651816185633,3.6296389856270226,3.6667019095616156
t272,3.312131629681429,3.4776796157168013,3.5927335355267367,3.715116845574388,3.350803737143413,3.5490907130476224,3.64205451735283,3.7524711376848074,3.4378712644115597,3.6099566751729157,3.7172155285271886,3.810959136810495,3.8108242938333334,3.860185561957672,3.47884925272619,3.5439060295873004,3.661367113090909,3.657886412452464,3.531423436207875,3.631359443441186,3.6957861539392227,3.652631451090566,3.6292856466354992,3.668326226377201
t273,3.3102280394407813,3.488719953298234,3.600838185999465,3.7205262760789894,3.352103064735579,3.5564080981206536,3.6511464978406627,3.7574917793560396,3.439989521784333,3.616891601544124,3.725935419763599,3.8157287060240144,3.8190536050000006,3.8639519328924163,3.4846695608571423,3.549601880936508,3.6678666505,3.6606695198447943,3.537497312112638,3.638396088289005,3.7048415249912283,3.6553280442827463,3.6331788548809647,3.6741456352721498
